year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2015, 1, 1, -3.4, -6.4, -8.5, 42.8, 3.6, 8.5, 0.0, 0.0, 1.1
2015, 1, 2, -0.5, -4.6, -8.3, 45.4, 2.2, 8.5, 0.0, 0.0, 2.1
2015, 1, 3, 2.4, -2.6, -9.9, 59.6, 1.2, 7.4, 0.0, 0.0, 5.0
2015, 1, 4, 8.5, 2.1, -2.1, 74.1, 1.1, 4.7, 0.0, 0.0, 4.6
2015, 1, 5, 9.3, 3.6, -2.9, 80.1, 1.1, 4.6, 2.0, 0.0, 7.0
2015, 1, 6, 4.2, -1.5, -6.1, 53.5, 3.4, 8.9, 2.4, 0.0, 3.0
2015, 1, 7, 0.2, -4.2, -6.9, 33.5, 2.5, 8.8, 0.0, 0.0, 0.9
2015, 1, 8, 0.8, -4.7, -10.2, 55.4, 1.3, 9.2, 0.0, 0.0, 0.0
2015, 1, 9, 3.3, -2.7, -8.1, 71.6, 1.1, 5.1, 0.0, 0.0, 1.4
2015, 1, 10, 5.8, -0.7, -6.8, 70.8, 1.3, 9.0, 0.0, 0.0, 0.5
2015, 1, 11, 3.6, -0.3, -2.9, 60.1, 2.8, 9.0, 0.0, 0.0, 2.1
2015, 1, 12, 3.9, -2.3, -7.3, 45.1, 1.3, 9.1, 0.0, 0.0, 0.0
2015, 1, 13, 6.7, 0.0, -7.1, 54.0, 0.7, 7.0, 0.0, 0.0, 5.4
2015, 1, 14, 7.6, 3.0, -0.6, 49.6, 0.8, 0.8, 0.0, 0.0, 9.5
2015, 1, 15, 9.2, 2.8, -0.9, 60.8, 1.2, 6.9, 0.0, 0.0, 2.6
2015, 1, 16, 3.7, 0.9, -1.5, 79.6, 2.6, 0.8, 0.8, 0.0, 8.9
2015, 1, 17, 0.5, -3.6, -6.4, 52.0, 2.7, 9.5, 0.0, 0.0, 1.0
2015, 1, 18, 3.1, -1.1, -7.1, 78.0, 1.7, 1.9, 4.7, 3.0, 7.8
2015, 1, 19, 4.6, 0.9, -2.6, 70.5, 2.5, 7.4, 0.5, 0.0, 2.0
2015, 1, 20, 5.6, -0.1, -6.1, 62.1, 0.9, 7.7, 0.0, 0.0, 4.5
2015, 1, 21, 7.6, 3.3, -1.3, 67.1, 1.1, 0.7, 0.8, 0.0, 8.9
2015, 1, 22, 8.3, 2.8, -0.9, 80.5, 1.1, 1.3, 0.0, 0.0, 7.4
2015, 1, 23, 4.9, 1.1, -2.3, 81.0, 1.3, 1.7, 0.0, 0.0, 6.0
2015, 1, 24, 8.9, 3.1, 0.2, 71.1, 1.1, 5.9, 0.0, 0.0, 6.4
2015, 1, 25, 5.5, 3.4, -0.4, 84.1, 2.2, 0.0, 5.5, 0.0, 9.1
2015, 1, 26, 6.5, 4.2, 0.8, 91.5, 1.6, 0.4, 0.8, 0.0, 8.9
2015, 1, 27, 1.4, -2.2, -6.2, 55.8, 2.6, 9.4, 0.0, 0.0, 1.3
2015, 1, 28, 2.4, -3.6, -7.6, 53.8, 1.6, 7.7, 0.0, 0.0, 2.6
2015, 1, 29, 4.0, 0.1, -4.8, 58.8, 1.3, 0.1, 0.0, 0.0, 8.9
2015, 1, 30, 1.5, -1.9, -5.6, 48.1, 2.9, 8.8, 0.0, 0.0, 1.9
2015, 1, 31, 1.1, -3.9, -7.1, 48.5, 1.8, 9.7, 0.0, 0.0, 0.0
2015, 2, 1, 4.3, -2.5, -9.1, 51.1, 1.3, 9.8, 0.0, 0.0, 0.3
2015, 2, 2, 6.4, -1.1, -6.4, 59.4, 0.9, 7.6, 0.0, 0.0, 2.1
2015, 2, 3, 6.5, -0.2, -5.1, 72.6, 1.0, 8.1, 0.0, 0.0, 4.6
2015, 2, 4, 6.1, 0.4, -4.7, 80.6, 1.4, 8.0, 0.0, 0.0, 3.4
2015, 2, 5, 5.5, 0.4, -3.9, 65.0, 1.9, 9.0, 0.0, 0.0, 0.0
2015, 2, 6, 6.2, -0.2, -5.0, 75.3, 1.3, 8.7, 0.0, 0.0, 3.1
2015, 2, 7, 6.5, 1.2, -3.0, 71.9, 1.6, 2.7, 0.0, 0.0, 5.6
2015, 2, 8, -1.3, -8.1, -10.5, 36.0, 4.2, 9.8, 0.0, 0.0, 0.0
2015, 2, 9, 1.1, -4.2, -11.7, 55.3, 2.6, 6.4, 0.7, 1.2, 4.0
2015, 2, 10, 7.6, 2.0, -2.9, 73.3, 2.1, 7.7, 0.0, 0.0, 4.1
2015, 2, 11, 8.3, 2.8, -1.2, 62.4, 1.4, 7.4, 0.0, 0.0, 4.4
2015, 2, 12, 3.0, -1.0, -3.5, 36.5, 3.4, 10.2, 0.0, 0.0, 0.1
2015, 2, 13, 3.7, -1.0, -5.3, 45.3, 2.3, 10.1, 0.0, 0.0, 0.0
2015, 2, 14, 8.6, 1.6, -4.4, 78.5, 1.3, 2.6, 0.0, 0.0, 3.9
2015, 2, 15, 12.9, 7.6, 0.0, 66.8, 2.3, 5.7, 0.0, 0.0, 8.5
2015, 2, 16, 8.4, 5.3, 3.6, 95.0, 2.9, 0.0, 12.3, 0.0, 10.0
2015, 2, 17, 4.0, 2.5, 1.3, 81.1, 2.7, 1.4, 0.1, 0.0, 9.5
2015, 2, 18, 3.3, 1.0, -1.6, 77.6, 1.6, 0.1, 0.0, 0.0, 7.6
2015, 2, 19, 8.6, 1.9, -3.8, 71.0, 1.1, 9.1, 0.0, 0.0, 1.6
2015, 2, 20, 11.2, 4.8, -3.1, 63.0, 1.2, 8.0, 0.0, 0.0, 4.4
2015, 2, 21, 7.3, 6.4, 5.6, 79.8, 2.6, 0.0, 6.6, 0.0, 9.6
2015, 2, 22, 7.4, 3.8, 0.8, 77.4, 3.0, 3.1, 2.1, 0.0, 7.6
2015, 2, 23, 6.0, 1.2, -1.0, 62.8, 1.9, 7.4, 0.0, 0.0, 3.3
2015, 2, 24, 7.8, 2.3, -1.8, 66.8, 1.4, 8.5, 0.0, 0.0, 3.6
2015, 2, 25, 12.1, 5.4, -0.6, 54.0, 1.9, 6.1, 0.1, 0.0, 8.0
2015, 2, 26, 5.3, 1.7, -2.6, 58.8, 3.7, 9.2, 0.8, 0.0, 3.4
2015, 2, 27, 4.3, -0.5, -4.5, 37.8, 2.6, 9.6, 0.0, 0.0, 2.9
2015, 2, 28, 7.4, 3.0, -2.7, 46.8, 1.4, 0.6, 0.0, 0.0, 9.0
2015, 3, 1, 6.0, 2.8, 0.4, 62.3, 2.9, 3.8, 0.1, 0.0, 5.6
2015, 3, 2, 10.1, 3.4, -3.0, 53.3, 1.4, 10.3, 0.0, 0.0, 0.1
2015, 3, 3, 8.5, 3.5, -0.9, 63.4, 2.6, 0.0, 3.5, 0.0, 8.6
2015, 3, 4, 2.9, -1.1, -3.6, 44.1, 4.1, 10.5, 0.0, 0.0, 1.1
2015, 3, 5, 5.9, -0.4, -5.5, 54.4, 1.5, 8.9, 0.0, 0.0, 3.0
2015, 3, 6, 10.7, 2.4, -4.4, 52.1, 1.3, 10.8, 0.0, 0.0, 1.0
2015, 3, 7, 11.6, 3.0, -4.3, 63.4, 1.5, 10.6, 0.0, 0.0, 0.3
2015, 3, 8, 16.0, 7.1, -1.8, 53.9, 1.2, 8.2, 0.0, 0.0, 4.0
2015, 3, 9, 8.4, 2.7, -4.4, 48.6, 3.8, 9.4, 0.0, 0.0, 4.1
2015, 3, 10, 1.3, -2.4, -6.0, 33.8, 4.6, 11.1, 0.0, 0.0, 0.0
2015, 3, 11, 7.7, 0.7, -5.3, 51.0, 3.3, 9.6, 0.0, 0.0, 1.1
2015, 3, 12, 7.8, 2.9, -3.8, 38.4, 1.9, 10.8, 0.0, 0.0, 2.4
2015, 3, 13, 11.5, 6.1, 2.4, 55.1, 2.4, 9.8, 1.1, 0.0, 3.1
2015, 3, 14, 11.6, 4.2, -1.9, 39.9, 1.5, 9.5, 0.0, 0.0, 2.1
2015, 3, 15, 12.8, 4.9, -2.1, 49.5, 1.3, 9.8, 0.0, 0.0, 1.6
2015, 3, 16, 18.6, 8.8, 0.0, 51.1, 1.0, 9.8, 0.0, 0.0, 2.3
2015, 3, 17, 17.8, 10.7, 3.8, 55.3, 0.9, 1.2, 0.0, 0.0, 8.1
2015, 3, 18, 13.8, 10.3, 7.4, 75.5, 2.4, 0.0, 5.9, 0.0, 9.9
2015, 3, 19, 20.1, 11.7, 5.4, 63.8, 1.4, 10.5, 0.0, 0.0, 2.8
2015, 3, 20, 21.8, 12.1, 5.4, 47.1, 1.3, 7.9, 0.0, 0.0, 5.5
2015, 3, 21, 18.2, 10.5, 4.0, 45.4, 1.4, 9.7, 0.0, 0.0, 0.8
2015, 3, 22, 15.0, 7.2, 1.9, 54.1, 2.9, 8.1, 0.0, 0.0, 2.5
2015, 3, 23, 9.7, 5.3, 0.9, 30.0, 3.4, 11.6, 0.0, 0.0, 0.1
2015, 3, 24, 12.0, 4.6, -1.9, 40.5, 1.8, 11.6, 0.0, 0.0, 0.0
2015, 3, 25, 14.0, 6.1, -1.2, 47.1, 1.7, 11.7, 0.0, 0.0, 0.0
2015, 3, 26, 14.9, 6.9, -0.6, 57.9, 1.9, 11.5, 0.0, 0.0, 0.0
2015, 3, 27, 17.0, 7.8, 0.9, 55.0, 1.6, 11.2, 0.0, 0.0, 0.3
2015, 3, 28, 17.9, 9.2, -0.5, 43.9, 1.6, 10.2, 0.0, 0.0, 3.3
2015, 3, 29, 15.3, 9.5, 5.7, 71.0, 1.4, 3.6, 0.0, 0.0, 4.8
2015, 3, 30, 21.7, 12.3, 3.7, 66.8, 1.4, 10.4, 0.0, 0.0, 1.9
2015, 3, 31, 15.0, 12.5, 7.5, 87.4, 1.5, 0.0, 1.9, 0.0, 8.8
2015, 4, 1, 17.8, 13.4, 11.1, 72.1, 3.0, 4.8, 0.9, 0.0, 7.9
2015, 4, 2, 21.9, 15.9, 10.3, 69.8, 4.9, 5.8, 30.5, 0.0, 7.9
2015, 4, 3, 16.2, 9.7, 6.9, 93.8, 1.8, 1.0, 13.4, 0.0, 6.5
2015, 4, 4, 18.7, 13.3, 8.6, 61.9, 3.5, 6.0, 0.3, 0.0, 7.4
2015, 4, 5, 12.2, 10.7, 9.9, 90.9, 1.9, 0.0, 0.9, 0.0, 10.0
2015, 4, 6, 15.3, 11.1, 7.7, 63.0, 2.2, 0.7, 0.0, 0.0, 9.0
2015, 4, 7, 14.0, 9.0, 4.8, 63.1, 2.0, 4.6, 0.0, 0.0, 7.3
2015, 4, 8, 14.2, 8.8, 4.9, 60.4, 2.0, 6.0, 0.0, 0.0, 4.0
2015, 4, 9, 15.7, 9.2, 4.7, 58.0, 1.4, 8.6, 0.0, 0.0, 3.3
2015, 4, 10, 19.6, 10.1, 3.0, 56.0, 1.8, 11.5, 0.0, 0.0, 0.0
2015, 4, 11, 20.7, 12.0, 4.0, 54.9, 1.6, 11.4, 0.0, 0.0, 0.8
2015, 4, 12, 19.9, 14.5, 6.9, 37.6, 2.8, 2.0, 0.0, 0.0, 7.8
2015, 4, 13, 17.2, 11.9, 7.6, 56.4, 4.1, 0.2, 2.4, 0.0, 9.4
2015, 4, 14, 9.9, 7.9, 7.0, 86.5, 1.7, 0.2, 5.9, 0.0, 10.0
2015, 4, 15, 18.4, 11.5, 6.3, 75.6, 1.9, 7.9, 2.5, 0.0, 4.9
2015, 4, 16, 16.2, 10.1, 7.1, 74.4, 2.8, 2.1, 4.3, 0.0, 4.9
2015, 4, 17, 18.0, 10.3, 3.1, 58.1, 2.1, 12.0, 0.0, 0.0, 1.0
2015, 4, 18, 22.8, 15.0, 3.6, 42.5, 1.1, 8.1, 0.0, 0.0, 5.0
2015, 4, 19, 17.8, 14.1, 11.7, 91.4, 2.1, 0.0, 25.7, 0.0, 10.0
2015, 4, 20, 16.6, 12.4, 8.6, 78.1, 2.1, 3.4, 6.3, 0.0, 6.1
2015, 4, 21, 21.4, 13.1, 6.0, 58.1, 1.6, 12.0, 0.0, 0.0, 1.5
2015, 4, 22, 20.2, 13.1, 7.7, 57.3, 1.9, 11.3, 0.0, 0.0, 2.0
2015, 4, 23, 21.4, 14.1, 6.1, 49.6, 1.8, 10.2, 0.0, 0.0, 2.5
2015, 4, 24, 23.0, 15.3, 9.9, 44.6, 1.9, 11.8, 0.0, 0.0, 0.5
2015, 4, 25, 23.3, 14.9, 7.3, 39.4, 1.6, 12.5, 0.0, 0.0, 0.0
2015, 4, 26, 25.8, 17.2, 7.6, 44.5, 1.6, 11.8, 0.0, 0.0, 0.3
2015, 4, 27, 25.9, 17.9, 10.9, 45.8, 1.6, 12.1, 0.0, 0.0, 1.0
2015, 4, 28, 26.1, 19.3, 9.7, 52.6, 1.3, 7.8, 0.0, 0.0, 7.0
2015, 4, 29, 17.8, 17.1, 16.2, 85.9, 2.3, 0.0, 6.1, 0.0, 9.5
2015, 4, 30, 27.4, 19.9, 14.5, 68.4, 1.4, 11.1, 0.0, 0.0, 3.5
2015, 5, 1, 26.2, 19.5, 13.8, 71.1, 1.7, 11.9, 0.0, 0.0, 0.0
2015, 5, 2, 26.5, 19.9, 14.0, 74.9, 1.5, 6.7, 1.7, 0.0, 6.3
2015, 5, 3, 19.7, 18.0, 15.2, 96.5, 1.4, 0.0, 3.4, 0.0, 9.4
2015, 5, 4, 21.3, 15.4, 10.7, 59.5, 3.2, 11.4, 0.0, 0.0, 1.9
2015, 5, 5, 20.3, 13.7, 7.3, 50.5, 2.1, 12.8, 0.0, 0.0, 0.4
2015, 5, 6, 22.1, 14.8, 8.7, 43.1, 1.5, 4.6, 0.0, 0.0, 6.5
2015, 5, 7, 24.5, 15.8, 9.1, 49.8, 1.6, 9.7, 0.0, 0.0, 4.6
2015, 5, 8, 21.6, 16.2, 11.3, 71.3, 1.7, 3.1, 0.0, 0.0, 8.1
2015, 5, 9, 23.0, 17.1, 12.8, 63.3, 2.0, 10.4, 0.0, 0.0, 5.5
2015, 5, 10, 25.4, 17.8, 11.1, 55.5, 1.5, 12.1, 0.0, 0.0, 1.0
2015, 5, 11, 23.1, 18.0, 12.9, 68.1, 3.3, 1.7, 14.6, 0.0, 7.5
2015, 5, 12, 19.1, 14.0, 10.3, 77.9, 4.3, 6.0, 10.5, 0.0, 6.4
2015, 5, 13, 24.5, 18.4, 10.5, 61.1, 3.3, 12.0, 0.0, 0.0, 1.8
2015, 5, 14, 27.1, 20.5, 13.3, 67.8, 2.2, 10.0, 0.0, 0.0, 4.3
2015, 5, 15, 21.8, 17.8, 14.1, 88.4, 1.6, 0.4, 0.0, 0.0, 7.0
2015, 5, 16, 25.6, 17.2, 9.8, 60.5, 1.8, 13.0, 0.0, 0.0, 0.3
2015, 5, 17, 26.0, 17.8, 10.2, 52.8, 1.4, 11.5, 0.0, 0.0, 4.8
2015, 5, 18, 23.0, 17.9, 13.4, 62.9, 1.8, 0.9, 0.0, 0.0, 8.3
2015, 5, 19, 18.0, 15.1, 12.9, 96.1, 1.8, 0.0, 1.3, 0.0, 9.0
2015, 5, 20, 21.1, 15.7, 9.9, 70.6, 2.3, 12.2, 0.0, 0.0, 1.8
2015, 5, 21, 26.6, 18.1, 11.1, 62.9, 1.9, 12.9, 0.0, 0.0, 2.0
2015, 5, 22, 27.8, 19.4, 12.4, 52.8, 1.8, 11.9, 0.0, 0.0, 3.0
2015, 5, 23, 28.5, 19.7, 11.8, 48.5, 1.7, 13.1, 0.0, 0.0, 1.5
2015, 5, 24, 27.4, 19.4, 12.0, 46.6, 1.8, 13.6, 0.0, 0.0, 0.0
2015, 5, 25, 27.5, 19.0, 12.7, 62.4, 1.8, 13.2, 0.0, 0.0, 0.0
2015, 5, 26, 29.6, 20.0, 12.2, 64.8, 1.6, 13.4, 0.0, 0.0, 0.0
2015, 5, 27, 31.3, 22.6, 12.4, 45.5, 1.4, 13.4, 0.0, 0.0, 2.3
2015, 5, 28, 31.8, 23.4, 15.7, 39.9, 1.7, 12.8, 0.0, 0.0, 2.3
2015, 5, 29, 29.9, 22.7, 16.8, 48.1, 1.8, 8.3, 0.0, 0.0, 6.9
2015, 5, 30, 22.4, 18.1, 15.6, 82.4, 1.8, 4.1, 1.1, 0.0, 7.4
2015, 5, 31, 29.0, 20.5, 14.6, 66.5, 1.5, 11.7, 0.0, 0.0, 3.6
2015, 6, 1, 28.5, 21.1, 13.9, 58.3, 1.5, 12.2, 0.0, 0.0, 5.1
2015, 6, 2, 29.7, 22.4, 17.6, 58.1, 1.8, 11.3, 0.0, 0.0, 7.4
2015, 6, 3, 27.9, 22.1, 17.2, 49.8, 3.2, 12.4, 0.0, 0.0, 3.0
2015, 6, 4, 30.6, 22.4, 14.3, 45.1, 1.6, 10.0, 0.0, 0.0, 5.1
2015, 6, 5, 21.8, 19.0, 16.5, 58.9, 1.5, 0.5, 0.3, 0.0, 8.5
2015, 6, 6, 27.1, 21.7, 15.6, 54.5, 1.9, 12.0, 0.0, 0.0, 3.9
2015, 6, 7, 30.5, 22.9, 17.2, 51.8, 1.8, 11.3, 0.0, 0.0, 3.0
2015, 6, 8, 26.9, 22.1, 17.8, 61.3, 1.5, 3.2, 0.0, 0.0, 8.0
2015, 6, 9, 27.8, 21.1, 17.3, 75.6, 2.2, 9.1, 0.0, 0.0, 4.3
2015, 6, 10, 33.6, 24.1, 15.9, 63.6, 1.6, 11.0, 0.0, 0.0, 2.4
2015, 6, 11, 28.5, 23.8, 18.8, 68.6, 2.2, 3.0, 0.2, 0.0, 7.1
2015, 6, 12, 29.7, 23.8, 18.6, 65.9, 2.4, 11.8, 0.3, 0.0, 5.8
2015, 6, 13, 29.7, 24.2, 18.6, 69.0, 2.2, 6.5, 1.0, 0.0, 7.1
2015, 6, 14, 27.7, 22.9, 18.7, 73.4, 1.8, 6.2, 7.4, 0.0, 6.8
2015, 6, 15, 30.2, 24.1, 19.9, 71.4, 1.6, 7.9, 0.0, 0.0, 6.9
2015, 6, 16, 30.0, 23.3, 18.5, 74.4, 1.9, 10.9, 0.0, 0.0, 4.1
2015, 6, 17, 29.2, 23.1, 18.9, 80.1, 1.5, 4.0, 0.8, 0.0, 6.1
2015, 6, 18, 30.3, 24.8, 20.5, 64.4, 2.0, 6.7, 0.0, 0.0, 7.3
2015, 6, 19, 30.0, 24.4, 21.0, 59.9, 2.6, 9.1, 0.0, 0.0, 5.0
2015, 6, 20, 22.3, 20.0, 17.7, 90.8, 1.3, 0.0, 3.8, 0.0, 8.3
2015, 6, 21, 29.9, 22.3, 16.2, 72.5, 1.6, 12.9, 0.0, 0.0, 1.5
2015, 6, 22, 30.0, 23.4, 18.1, 68.4, 1.8, 10.6, 0.0, 0.0, 4.3
2015, 6, 23, 31.3, 24.0, 18.8, 68.4, 1.7, 12.5, 0.0, 0.0, 3.3
2015, 6, 24, 31.5, 25.1, 19.6, 64.4, 1.7, 8.9, 0.0, 0.0, 7.0
2015, 6, 25, 27.7, 23.5, 20.5, 72.0, 2.0, 0.5, 1.8, 0.0, 9.4
2015, 6, 26, 25.4, 21.5, 18.6, 77.3, 3.0, 0.3, 14.6, 0.0, 9.6
2015, 6, 27, 30.1, 24.9, 20.4, 60.9, 2.1, 12.2, 0.0, 0.0, 3.5
2015, 6, 28, 30.1, 24.2, 19.2, 72.1, 1.9, 13.1, 0.0, 0.0, 3.6
2015, 6, 29, 30.8, 25.0, 19.5, 69.4, 1.8, 11.0, 0.0, 0.0, 6.4
2015, 6, 30, 30.4, 24.4, 21.4, 73.9, 1.5, 4.2, 0.0, 0.0, 8.6
2015, 7, 1, 27.8, 23.4, 20.0, 73.3, 3.0, 11.2, 0.0, 0.0, 4.9
2015, 7, 2, 29.9, 23.4, 19.6, 73.8, 2.4, 8.1, 0.0, 0.0, 5.4
2015, 7, 3, 28.8, 22.7, 18.8, 68.8, 2.2, 11.1, 0.0, 0.0, 3.5
2015, 7, 4, 30.2, 23.1, 16.8, 60.4, 1.8, 12.0, 0.0, 0.0, 1.5
2015, 7, 5, 29.7, 23.3, 18.1, 67.5, 2.0, 11.3, 0.0, 0.0, 3.3
2015, 7, 6, 31.8, 24.2, 18.6, 63.3, 1.6, 11.0, 0.0, 0.0, 4.0
2015, 7, 7, 28.2, 24.1, 20.2, 63.0, 2.1, 2.4, 0.0, 0.0, 8.6
2015, 7, 8, 25.8, 22.6, 19.7, 80.9, 3.4, 0.0, 1.1, 0.0, 9.4
2015, 7, 9, 30.1, 25.6, 22.6, 69.0, 3.2, 3.1, 0.0, 0.0, 7.9
2015, 7, 10, 33.5, 28.0, 23.4, 68.3, 1.7, 7.9, 0.0, 0.0, 5.4
2015, 7, 11, 35.0, 29.3, 24.7, 68.8, 1.8, 9.4, 0.2, 0.0, 7.0
2015, 7, 12, 26.7, 25.0, 24.0, 93.9, 4.4, 0.0, 21.1, 0.0, 10.0
2015, 7, 13, 25.4, 23.1, 21.5, 96.3, 3.7, 0.6, 16.3, 0.0, 9.0
2015, 7, 14, 31.0, 25.2, 21.9, 82.3, 2.0, 8.9, 0.0, 0.0, 5.8
2015, 7, 15, 34.3, 27.5, 21.2, 66.8, 2.1, 9.7, 0.0, 0.0, 4.1
2015, 7, 16, 29.5, 25.0, 21.1, 53.5, 4.0, 11.3, 0.0, 0.0, 3.5
2015, 7, 17, 29.5, 24.0, 19.0, 51.5, 2.9, 8.6, 0.0, 0.0, 6.1
2015, 7, 18, 27.4, 23.8, 22.4, 72.3, 1.6, 0.2, 0.2, 0.0, 9.6
2015, 7, 19, 29.1, 24.8, 20.6, 84.0, 1.4, 1.8, 9.7, 0.0, 8.6
2015, 7, 20, 30.8, 27.7, 24.0, 78.1, 2.0, 0.3, 0.0, 0.0, 8.1
2015, 7, 21, 30.5, 26.7, 24.3, 86.5, 1.4, 0.3, 0.3, 0.0, 9.4
2015, 7, 22, 31.5, 27.0, 24.2, 83.5, 1.4, 1.9, 0.3, 0.0, 8.4
2015, 7, 23, 30.9, 26.2, 24.2, 90.6, 1.3, 1.1, 14.5, 0.0, 9.6
2015, 7, 24, 25.3, 24.5, 23.5, 100.0, 1.1, 0.0, 23.8, 0.0, 10.0
2015, 7, 25, 27.4, 25.4, 23.6, 95.8, 2.1, 0.0, 56.4, 0.0, 10.0
2015, 7, 26, 32.9, 27.5, 24.0, 81.6, 1.6, 9.0, 14.7, 0.0, 6.5
2015, 7, 27, 30.0, 25.9, 24.0, 91.6, 1.4, 2.2, 2.5, 0.0, 8.1
2015, 7, 28, 32.1, 27.7, 24.5, 81.9, 1.7, 7.5, 0.0, 0.0, 7.5
2015, 7, 29, 29.6, 26.3, 23.9, 94.4, 1.4, 0.2, 64.7, 0.0, 8.5
2015, 7, 30, 33.7, 28.5, 25.3, 86.3, 2.1, 7.6, 0.0, 0.0, 6.8
2015, 7, 31, 32.8, 27.6, 25.2, 85.6, 1.7, 7.1, 0.0, 0.0, 7.1
2015, 8, 1, 32.7, 28.2, 25.3, 82.3, 2.0, 6.3, 0.0, 0.0, 6.8
2015, 8, 2, 30.5, 26.5, 23.0, 92.9, 1.5, 2.4, 19.0, 0.0, 8.9
2015, 8, 3, 31.8, 27.7, 24.8, 80.3, 2.9, 8.3, 0.0, 0.0, 5.4
2015, 8, 4, 31.8, 27.5, 24.3, 80.0, 3.0, 5.8, 0.0, 0.0, 6.4
2015, 8, 5, 33.7, 28.8, 26.0, 75.0, 2.4, 9.3, 0.0, 0.0, 5.4
2015, 8, 6, 34.7, 29.1, 24.2, 73.4, 1.1, 10.8, 0.0, 0.0, 3.5
2015, 8, 7, 35.3, 30.1, 25.5, 70.8, 0.8, 9.2, 0.0, 0.0, 3.5
2015, 8, 8, 33.5, 27.6, 24.7, 83.3, 1.6, 5.8, 2.0, 0.0, 6.6
2015, 8, 9, 31.2, 26.6, 23.2, 82.3, 1.6, 7.0, 0.0, 0.0, 6.9
2015, 8, 10, 31.0, 26.0, 23.3, 83.1, 1.5, 4.2, 0.0, 0.0, 6.8
2015, 8, 11, 30.3, 26.2, 22.6, 81.4, 1.4, 3.9, 0.0, 0.0, 6.1
2015, 8, 12, 33.4, 27.4, 22.3, 73.1, 1.7, 10.6, 0.0, 0.0, 2.3
2015, 8, 13, 32.1, 26.3, 23.6, 80.9, 1.7, 8.0, 1.3, 0.0, 5.1
2015, 8, 14, 32.4, 26.6, 23.3, 77.0, 1.6, 9.8, 0.0, 0.0, 3.9
2015, 8, 15, 32.5, 27.1, 22.9, 78.9, 1.5, 8.3, 0.0, 0.0, 4.9
2015, 8, 16, 31.6, 25.3, 21.1, 85.6, 1.4, 0.3, 31.1, 0.0, 8.1
2015, 8, 17, 33.0, 26.3, 20.2, 72.6, 1.3, 10.4, 0.0, 0.0, 3.3
2015, 8, 18, 33.4, 27.8, 24.1, 63.8, 1.6, 9.8, 0.0, 0.0, 4.5
2015, 8, 19, 30.1, 26.9, 23.9, 73.0, 1.1, 0.6, 0.0, 0.0, 7.8
2015, 8, 20, 29.8, 25.9, 23.7, 80.8, 1.5, 1.4, 0.0, 0.0, 9.4
2015, 8, 21, 28.5, 24.8, 22.7, 87.5, 1.1, 3.1, 0.5, 0.0, 7.4
2015, 8, 22, 30.3, 25.0, 22.1, 82.5, 1.3, 3.4, 0.3, 0.0, 6.5
2015, 8, 23, 32.3, 26.1, 21.4, 75.9, 1.1, 9.7, 0.0, 0.0, 5.8
2015, 8, 24, 30.9, 26.1, 23.3, 73.1, 2.5, 2.6, 1.4, 0.0, 7.3
2015, 8, 25, 25.1, 21.9, 19.7, 83.8, 3.1, 0.0, 6.4, 0.0, 9.8
2015, 8, 26, 27.4, 23.1, 19.7, 69.6, 1.8, 5.3, 0.0, 0.0, 7.1
2015, 8, 27, 29.7, 24.1, 19.8, 72.6, 1.7, 12.0, 9.0, 0.0, 2.5
2015, 8, 28, 29.4, 23.0, 18.2, 83.1, 1.1, 6.6, 0.0, 0.0, 4.0
2015, 8, 29, 30.7, 24.1, 19.1, 73.1, 1.0, 9.4, 0.0, 0.0, 1.4
2015, 8, 30, 31.4, 24.5, 18.9, 73.0, 1.4, 11.3, 0.0, 0.0, 1.3
2015, 8, 31, 31.2, 25.9, 20.6, 71.8, 1.5, 10.1, 0.0, 0.0, 3.8
2015, 9, 1, 30.8, 26.0, 23.0, 64.9, 2.4, 6.9, 0.1, 0.0, 7.3
2015, 9, 2, 27.3, 24.1, 21.9, 80.9, 2.0, 3.1, 1.6, 0.0, 8.1
2015, 9, 3, 28.2, 23.4, 19.7, 85.0, 1.8, 6.5, 0.0, 0.0, 2.3
2015, 9, 4, 30.6, 24.2, 19.9, 80.4, 1.5, 9.3, 0.0, 0.0, 5.3
2015, 9, 5, 25.7, 22.8, 20.6, 85.5, 1.9, 0.3, 0.3, 0.0, 8.5
2015, 9, 6, 26.5, 22.7, 19.7, 65.5, 2.6, 2.9, 0.0, 0.0, 5.6
2015, 9, 7, 28.6, 22.8, 16.3, 58.9, 1.7, 12.1, 0.0, 0.0, 0.6
2015, 9, 8, 28.6, 22.5, 15.6, 48.1, 2.2, 12.2, 0.0, 0.0, 0.0
2015, 9, 9, 29.3, 22.4, 14.2, 46.1, 2.5, 12.1, 0.0, 0.0, 0.3
2015, 9, 10, 28.0, 22.4, 17.1, 64.6, 1.7, 11.9, 0.0, 0.0, 0.0
2015, 9, 11, 25.7, 21.0, 16.9, 86.9, 1.6, 1.9, 4.7, 0.0, 9.3
2015, 9, 12, 24.0, 19.3, 16.1, 74.1, 1.0, 4.0, 0.2, 0.0, 7.9
2015, 9, 13, 26.4, 19.7, 13.0, 62.6, 1.3, 11.9, 0.0, 0.0, 0.0
2015, 9, 14, 28.3, 21.3, 14.6, 69.1, 0.7, 10.6, 0.0, 0.0, 3.8
2015, 9, 15, 27.6, 22.1, 16.2, 52.6, 1.7, 10.8, 0.0, 0.0, 3.9
